Protein Name	EC#	Reference	Organism	GenBank	Uniprot	PDB/3D	Taxonomy	Nrow_before_sepGenbank	FamilyName
pullulanase (PulA;Tm1845) (Pul13A)	3.2.1.41		Thermotoga maritima MSB8	ACW20067.1	G4FGN0O33840		Bacteria	100	GH13
pullulanase (PulA;Tm1845) (Pul13A)	3.2.1.41		Thermotoga maritima MSB8	ACW20078.1	G4FGN0O33840		Bacteria	100	GH13
pullulanase (PulA;Tm1845) (Pul13A)	3.2.1.41		Thermotoga maritima MSB8	AGL50777.1	G4FGN0O33840		Bacteria	100	GH13
pullulanase (PulA;Tm1845) (Pul13A)	3.2.1.41		Thermotoga maritima MSB8	AHD18265.1	G4FGN0O33840		Bacteria	100	GH13
pullulanase (PulA;Tm1845) (Pul13A)	3.2.1.41		Thermotoga maritima MSB8	AKE29594.1	G4FGN0O33840		Bacteria	100	GH13
pullulanase (PulA;Tm1845) (Pul13A)	3.2.1.41		Thermotoga maritima MSB8	CAA04522.1	G4FGN0O33840		Bacteria	100	GH13
pullulanase (PulA;Tm1845) (Pul13A)	3.2.1.41		Thermotoga maritima MSB8	CAH68696.1	G4FGN0O33840		Bacteria	100	GH13
pullulanase (PulA;Tm1845) (Pul13A)	3.2.1.41		Thermotoga maritima MSB8	CAT81460.1	G4FGN0O33840		Bacteria	100	GH13
pullulanase (PulA;Tm1845) (Pul13A)	3.2.1.41		Thermotoga maritima MSB8	NP_229641.1	G4FGN0O33840		Bacteria	100	GH13
4-α-glucanotransferase (MgtA)	2.4.1.25		Thermotoga neapolitana	CAA08864.1	O86956		Bacteria	100	GH13
4-α-glucanotransferase (MgtA)	2.4.1.25		Thermotoga neapolitana	CAZ78901.1	O86956		Bacteria	100	GH13
cyclomaltodextrinase glucanotransferase (MalA;AglB)	3.2.1.54		Thermotoga neapolitana	CAA08867.1	O86959		Bacteria	100	GH13
cyclomaltodextrinase glucanotransferase (MalA;AglB)	3.2.1.54		Thermotoga neapolitana	CAY02961.1	O86959		Bacteria	100	GH13
cyclomaltodextrinase glucanotransferase (MalA;AglB)	3.2.1.54		Thermotoga neapolitana	CAZ78866.1	O86959		Bacteria	100	GH13
α-amylase (AmyE; CTN_0781)	3.2.1.1	pubmed	Thermotoga neapolitana DSM 4359	ADN95584.1			Bacteria	100	GH13
α-amylase (AmyE; CTN_0781)	3.2.1.1	pubmed	Thermotoga neapolitana DSM 4359	ACM22957.1			Bacteria	100	GH13
maltogenic α-amylase (AmyB;CTN_0737)	3.2.1.133		Thermotoga neapolitana DSM 4359	ACM22913.1	B5ARZ9B9K7I0	4GKL[A,B]	Bacteria	100	GH13
maltogenic α-amylase (AmyB;CTN_0737)	3.2.1.133		Thermotoga neapolitana DSM 4359	ACF75909.1	B5ARZ9B9K7I0	4GKL[A,B]	Bacteria	100	GH13
pullulanase (PulA)	3.2.1.41		Thermotoga neapolitana KCCM 41025	ACN58254.1	C0LLG9		Bacteria	100	GH13
α-amylase (Tpet_0965)	3.2.1.1		Thermotoga petrophila RKU-1	ABQ46983.1	A0A059TXD8A5ILB0	5M99[A,B]	Bacteria	100	GH13
α-amylase (Tpet_0965)	3.2.1.1		Thermotoga petrophila RKU-1	AHZ45717.1	A0A059TXD8A5ILB0	5M99[A,B]	Bacteria	100	GH13
trehalose synthase (TreS)	5.4.99.16		Thermus aquaticus ATCC 33923	BAA19934.1	O06458		Bacteria	100	GH13
trehalose synthase (TreS)	5.4.99.16		Thermus caldophilus GK24	AAD50660.3	Q9RA59		Bacteria	100	GH13
trehalose synthase (TreS)	5.4.99.16		Thermus caldophilus GK24	AAD50660.1	Q9RA59		Bacteria	100	GH13
[retaining] oligo-α-1,6-glucosidase	3.2.1.10		Thermus caldophilus GK24	AAD50603.1	Q9RA62		Bacteria	100	GH13
[retaining] oligo-α-1,6-glucosidase	3.2.1.10		Thermus caldophilus GK24	CBF79218.1	Q9RA62		Bacteria	100	GH13
cyclomaltodextrinase / maltogenic α-amylase (ThCMD;ThMA)	3.2.1.1333.2.1.54	pubmedpubmed	Thermus sp. IM6501	AAC15072.1	O69007	1GVI[A]1SMA[A]	Bacteria	100	GH13
pullulanase (Pul)	3.2.1.41		Thermus sp. IM6501	AAC15073.1	O69008		Bacteria	100	GH13
α,α-trehalase (TTC0107)	3.2.1.103.2.1.28	pubmedpubmed	Thermus thermophilus HB27	AAS80455.1	Q72LF2		Bacteria	100	GH13
α,α-trehalase (TTC0107)	3.2.1.103.2.1.28	pubmedpubmed	Thermus thermophilus HB27	CBF79062.1	Q72LF2		Bacteria	100	GH13
α,α-trehalase (TTC0107)	3.2.1.103.2.1.28	pubmedpubmed	Thermus thermophilus HB27	YP_004082.1	Q72LF2		Bacteria	100	GH13
pullulanase (TTHpu;TTC1198) (fragment)	3.2.1.41	pubmed	Thermus thermophilus HB27	AAS81540.1	Q72ID4		Bacteria	100	GH13
pullulanase (TTHpu;TTC1198) (fragment)	3.2.1.41	pubmed	Thermus thermophilus HB27	CAZ78778.1	Q72ID4		Bacteria	100	GH13
pullulanase (TTHpu;TTC1198) (fragment)	3.2.1.41	pubmed	Thermus thermophilus HB27	YP_005167.1	Q72ID4		Bacteria	100	GH13
oligo-α-1,6-glucosidase (TTHA0481)	3.2.1.10		Thermus thermophilus HB8	BAD70304.1	Q5MCN6Q5SL12		Bacteria	100	GH13
oligo-α-1,6-glucosidase (TTHA0481)	3.2.1.10		Thermus thermophilus HB8	AAW21751.1	Q5MCN6Q5SL12		Bacteria	100	GH13
trehalose synthase (TTHA0478)	5.4.99.16		Thermus thermophilus HB8	BAD70301.1	Q5MCN4Q5SL15		Bacteria	100	GH13
trehalose synthase (TTHA0478)	5.4.99.16		Thermus thermophilus HB8	AAW21753.1	Q5MCN4Q5SL15		Bacteria	100	GH13
pullulanase (Pul)	3.2.1.41		Thermus thermophilus HB8	BAB62095.1	Q7DI19		Bacteria	100	GH13
trehalose synthase (TreS;TtTS)	5.4.99.16		Thermus thermophilus HJ6	ABW87308.1	A8WAD0		Bacteria	100	GH13
α-glucosidase (TtAG)	3.2.1.20		Thermus thermophilus TC11	AKA95141.1	A0A0E3N392		Bacteria	100	GH13
sucrose phosphorylase	2.4.1.7		uncultured bacterium	ACJ83248.1	B8Y3Y0		Bacteria	100	GH13
α-amylase (AmyA)	3.2.1.1		uncultured bacterium	AAP49335.1	Q6XR91		Bacteria	100	GH13
α-amylase (AmyA)	3.2.1.1		uncultured bacterium	CBF79177.1	Q6XR91		Bacteria	100	GH13
α-1,4-glucan branching enzyme (AmyB)	2.4.1.18		uncultured bacterium	AAP70397.1	Q6XE44		Bacteria	100	GH13
α-amylase (AmyM)	3.2.1.1		uncultured bacterium	AAQ89599.1	Q6TXT5		Bacteria	100	GH13
α-amylase (AmyM)	3.2.1.1		uncultured bacterium	ALJ10569.1	Q6TXT5		Bacteria	100	GH13
α-amylase (AmyM)	3.2.1.1		uncultured bacterium	CAZ78880.1	Q6TXT5		Bacteria	100	GH13
α-amylase (AmyM)	3.2.1.1		uncultured bacterium	CBF79168.1	Q6TXT5		Bacteria	100	GH13
α-amylase (AmyP; Amy-1E)	3.2.1.1	pubmed	uncultured bacterium	AEM89278.1	D9MZ14	5H05[A,B,C,D]5H06[A,B,C,D]	Bacteria	100	GH13
α-amylase (AmyP; Amy-1E)	3.2.1.1	pubmed	uncultured bacterium	ADK21254.1	D9MZ14	5H05[A,B,C,D]5H06[A,B,C,D]	Bacteria	100	GH13
α-amylase (Amy13A)	3.2.1.1		uncultured bacterium	CCD30600.1	I7I8P3		Bacteria	100	GH13
amylopullulanase (Ss4;PulSS4)	3.2.1.41		uncultured bacterium	AGL50935.1	R4NSY4		Bacteria	100	GH13
amylopullulanase (Ss4;PulSS4)	3.2.1.1		uncultured bacterium	AGL50935.1	R4NSY4		Bacteria	100	GH13
cyclodextrinase (Amy1)	3.2.1.54		uncultured bacterium	ACA48223.1	B1PHW8		Bacteria	100	GH13
neopullulanase (Amy29)	3.2.1.135		uncultured bacterium	ACA48224.1	B1PHW9		Bacteria	100	GH13
cyclodextrinase (Amy132)	3.2.1.54		uncultured bacterium	ACA48225.1	B1PHX0		Bacteria	100	GH13
amylase (PLA;AmyPL)	3.2.1.1		uncultured bacterium	AHB39934.1	A0A096X8F5		Bacteria	100	GH13
a/β-cyclodextrin glycosyltransferase (Cgt13;CspCGT13)	2.4.1.19		uncultured Carboxydocella sp.	AIL25792.1	A0A077D499		Bacteria	100	GH13
cyclomaltodextrinase (CdaA) (Cda13A)	3.2.1.54		uncultured soil bacterium	ABA39290.1	Q3HW59		Bacteria	100	GH13
maltopentaose-forming amylase A-180	3.2.1.-	pubmed	unidentified bacterium UGO163/26 / DSM 5853	CAA37453.1	Q03658		Bacteria	100	GH13
α-amylase (Amy63)	3.2.1.1		Vibrio alginolyticus 129-63	ALP73597.1	A0A0S2UQL4		Bacteria	100	GH13
glycogen branching enzyme (GBE;VvGBE;VVM_00156;VVMO6_03058)	2.4.1.18		Vibrio vulnificus MO6-24/O	ADV88080.1			Bacteria	100	GH13
reducing-end specific α-glucosidase (WcAG)	3.2.1.-	pubmed	Weissella cibaria BBK-1	UGA57824.1		7D9B[A]7D9C[A]7DCG[A]7DCH[A]7EHH[A]7EHI[A]	Bacteria	100	GH13
oligo-α-1,6-glucosidase (MalL)	3.2.1.10	pubmed	Weizmannia coagulans ATCC7050	BAA11354.1	Q45101		Bacteria	100	GH13
sucrose hydrolase (SUH; XaSH)	3.2.1.48	pubmed	Xanthomonas axonopodis pv. glycines 8RA	AAQ93678.1	Q6UVM5	3CZE[A]3CZG[A]3CZK[A]3CZL[A]	Bacteria	100	GH13
α-amylase	3.2.1.1		Xanthomonas campestris	AAA27591.1	Q56791Q847N0		Bacteria	100	GH13
α-amylase	3.2.1.1		Xanthomonas campestris	AAO62080.1	Q56791Q847N0		Bacteria	100	GH13
α-amylase	3.2.1.1		Xanthomonas campestris K-11151	BAA07401.1	Q60102		Bacteria	100	GH13
α-amylase	3.2.1.1		Xanthomonas campestris K-11151	CAZ78877.1	Q60102		Bacteria	100	GH13
α-amylase	3.2.1.1		Xanthomonas campestris K-11151	CBF79165.1	Q60102		Bacteria	100	GH13
α-amylase (Amy)	3.2.1.1		Xanthomonas campestris pv. campestris str. ATCC 33913	AAM40063.1	Q7CLU8		Bacteria	100	GH13
α-amylase (Amy)	3.2.1.1		Xanthomonas campestris pv. campestris str. ATCC 33913	NP_636139.1	Q7CLU8		Bacteria	100	GH13
sucrose hydrolase (SuxB;XCC3359)	3.2.1.48	pubmed	Xanthomonas campestris pv. campestris str. ATCC 33913	AAM42629.1	Q8P5I2	2WPG[A]	Bacteria	100	GH13
sucrose hydrolase (SuxB;XCC3359)	3.2.1.48	pubmed	Xanthomonas campestris pv. campestris str. ATCC 33913	NP_638705.1	Q8P5I2	2WPG[A]	Bacteria	100	GH13
α-transglucosidase (XgtA)	2.4.1.-3.2.1.20	doidoi	Xanthomonas campestris WU-9701	BAC87873.1	Q76LB0	6AAV[A,B]	Bacteria	100	GH13
α-transglucosidase (XgtA)	2.4.1.-3.2.1.20	doidoi	Xanthomonas campestris WU-9701	CBF79179.1	Q76LB0	6AAV[A,B]	Bacteria	100	GH13
sucrose hydrolase (XAC3490)	3.2.1.48	pubmed	Xanthomonas citri pv. citri str. 306	AAM38333.1	Q8PGX2		Bacteria	100	GH13
sucrose hydrolase (XAC3490)	3.2.1.48	pubmed	Xanthomonas citri pv. citri str. 306	NP_643797.1	Q8PGX2		Bacteria	100	GH13
α-1,4-glucan branching enzyme (GlgB;YPO3942)	2.4.1.18		Yersinia pestis CO92	CAC93404.1	Q8ZA75		Bacteria	100	GH13
α-1,4-glucan branching enzyme (GlgB;YPO3942)	2.4.1.18		Yersinia pestis CO92	CAL22523.1	Q8ZA75		Bacteria	100	GH13
α-1,4-glucan branching enzyme (GlgB;YPO3942)	2.4.1.18		Yersinia pestis CO92	NP_407383.1	Q8ZA75		Bacteria	100	GH13
α-1,4-glucan branching enzyme (GlgB;y3886)	2.4.1.18		Yersinia pestis KIM10+	AAM87431.1	Q8ZA75		Bacteria	100	GH13
α-1,4-glucan branching enzyme (GlgB;y3886)	2.4.1.18		Yersinia pestis KIM10+	NP_671180.1	Q8ZA75		Bacteria	100	GH13
α-amylase (AmyZ2;ZPR_2815)	3.2.1.1		Zunongwangia profunda SM-A87	ADF53135.1	D5BG22		Bacteria	100	GH13
α-amylase (AmyZ; ZPR_2816)	3.2.1.1	pubmed	Zunongwangia profunda SM-A87	ADF53136.1	D5BG23		Bacteria	100	GH13
β-amylase (SpoII)	3.2.1.2	pubmed	Bacillus cereus VAR. MYCOIDES	BAA34650.1	P36924Q9Z4N9	1B90[A]1B9Z[A]1ITC[A]1ITD[nd]1ITJ[nd]1J0Y[A,B,C,D]1J0Z[A,B,C,D]1J10[A,B,C,D]1J11[A,B,C,D]1J12[A,B,C,D]1J18[A]1VEM[A]1VEN[A]1VEO[A]1VEP[A]5BCA[A,B,C,D]	Bacteria	27	GH14
β-amylase (SpoII)	3.2.1.2	pubmed	Bacillus cereus VAR. MYCOIDES	BAA75890.1	P36924Q9Z4N9	1B90[A]1B9Z[A]1ITC[A]1ITD[nd]1ITJ[nd]1J0Y[A,B,C,D]1J0Z[A,B,C,D]1J10[A,B,C,D]1J11[A,B,C,D]1J12[A,B,C,D]1J18[A]1VEM[A]1VEN[A]1VEO[A]1VEP[A]5BCA[A,B,C,D]	Bacteria	27	GH14
β-amylase	3.2.1.2	pubmed	Niallia circulans NCIB 11033	CAA68578.1	P06547		Bacteria	27	GH14
multidomain α-amylase / β-amylase	3.2.1.2	pubmedpubmed	Paenibacillus polymyxa	AAA85446.1	P21543	3VOC[A]	Bacteria	27	GH14
multidomain α-amylase / β-amylase	3.2.1.2	pubmedpubmed	Paenibacillus polymyxa	CAA68344.1	P21543	3VOC[A]	Bacteria	27	GH14
β-amylase	3.2.1.2	URL	Paenibacillus sp. KCTC8848P	AAK69489.1	Q934J0		Bacteria	27	GH14
β-amylase (BamM;BMD_0357)	3.2.1.2	pubmed	Priestia megaterium DSM 319	CAB61483.1	D5D9K6Q9RM92		Bacteria	27	GH14
β-amylase (BamM;BMD_0357)	3.2.1.2	pubmed	Priestia megaterium DSM 319	ADF37268.1	D5D9K6Q9RM92		Bacteria	27	GH14
β-amylase	3.2.1.2	pubmed	Thermoanaerobacterium thermosulfurigenes EM1	AAA23204.1	P19584		Bacteria	27	GH14
4-α-glucanotransferase (formerly cyclodextrin glucanotransferase)	2.4.1.25	pubmed	Archaeoglobus fulgidus 7324 / DSM8774	ABW95829.1	A9QMB3		Archaea	29	GH57
amylopullulanase (CMApu;Cmaq_1371)	3.2.1.413.2.1.54	doidoi	Caldivirga maquilingensis IC-167	ABW02197.1	A8M8X8		Archaea	29	GH57
amylopullulanase (DApu)	3.2.1.41	pubmed	Desulfurococcus amylolyticus	WP_042667248.1			Archaea	29	GH57
α-amylase (MJ1611)	3.2.1.1	pubmed	Methanocaldococcus jannaschii DSM 2661	AAB99631.1	Q59006		Archaea	29	GH57
α-amylase (MJ1611)	3.2.1.1	pubmed	Methanocaldococcus jannaschii DSM 2661	NP_248621.1	Q59006		Archaea	29	GH57
4-α-glucanotransferase  (AmyA; PfuAmyGT; PF0272) (Amy57A)	2.4.1.25	pubmed	Pyrococcus furiosus DSM 3638	NP_578001.1	P49067		Archaea	29	GH57
4-α-glucanotransferase  (AmyA; PfuAmyGT; PF0272) (Amy57A)	2.4.1.25	pubmed	Pyrococcus furiosus DSM 3638	AAA72035.1	P49067		Archaea	29	GH57
4-α-glucanotransferase  (AmyA; PfuAmyGT; PF0272) (Amy57A)	2.4.1.25	pubmed	Pyrococcus furiosus DSM 3638	AAL80396.1	P49067		Archaea	29	GH57
amylopullulanase (Apu; PFAPU; Apu-Pf; PF1935; PF1935*) (Amy57B)	3.2.1.13.2.1.41	pubmedpubmed	Pyrococcus furiosus DSM 3638	NP_579664.1			Archaea	29	GH57
amylopullulanase (Apu; PFAPU; Apu-Pf; PF1935; PF1935*) (Amy57B)	3.2.1.13.2.1.41	pubmedpubmed	Pyrococcus furiosus DSM 3638	AAB71229.1			Archaea	29	GH57
amylopullulanase (Apu; PFAPU; Apu-Pf; PF1935; PF1935*) (Amy57B)	3.2.1.13.2.1.41	pubmedpubmed	Pyrococcus furiosus DSM 3638	AAL82059.1			Archaea	29	GH57
amylopullulanase (Apu; PFAPU; Apu-Pf; PF1935; PF1935*) (Amy57B)	3.2.1.13.2.1.41	pubmedpubmed	Pyrococcus furiosus DSM 3638	ABA33719.1			Archaea	29	GH57
β-amylase or maltogenic α-amylase (PF0870)	3.2.1.133	pubmed	Pyrococcus furiosus DSM 3638	AAL80994.1	Q8U2G5		Archaea	29	GH57
β-amylase or maltogenic α-amylase (PF0870)	3.2.1.133	pubmed	Pyrococcus furiosus DSM 3638	NP_578599.1	Q8U2G5		Archaea	29	GH57
α-galactosidase (GalA;PF0444) (Gal57)	3.2.1.22	doi	Pyrococcus furiosus DSM 3638	AAG28455.1	E7FHU9Q9HHB5		Archaea	29	GH57
α-galactosidase (GalA;PF0444) (Gal57)	3.2.1.22	doi	Pyrococcus furiosus DSM 3638	AAL80568.1	E7FHU9Q9HHB5		Archaea	29	GH57
α-galactosidase (GalA;PF0444) (Gal57)	3.2.1.22	doi	Pyrococcus furiosus DSM 3638	NP_578173.1	E7FHU9Q9HHB5		Archaea	29	GH57
glycogen branching enzyme (GBE;PhGBE;PH1386)	2.4.1.183.2.1.1	pubmedpubmed	Pyrococcus horikoshii OT3	BAA30492.1	O50094	5WU7[A,B]	Archaea	29	GH57
glycogen branching enzyme (GBE;PhGBE;PH1386)	2.4.1.183.2.1.1	pubmedpubmed	Pyrococcus horikoshii OT3	NP_143265.1	O50094	5WU7[A,B]	Archaea	29	GH57
maltose-forming α-amylase (PSMA;Py04_0872)	3.2.1.133	pubmed	Pyrococcus sp. ST04	AFK22464.1	I3RE04		Archaea	29	GH57
α-amylase (AmyA;SSO1172)	3.2.1.1	pubmed	Saccharolobus solfataricus P2	AAK41420.1	Q97YY0		Archaea	29	GH57
α-amylase (AmyA;SSO1172)	3.2.1.1	pubmed	Saccharolobus solfataricus P2	NP_342630.1	Q97YY0		Archaea	29	GH57
bifunctional amylopullulanase cyclomaltodextrinase (Apu-Sm;SMApu;Smar_1407) (intracellular)	3.2.1.413.2.1.54	pubmedpubmed	Staphylothermus marinus F1	ABN70497.1	A3DPD7	7E1Y[A,B,C,D,E,F,G,H]	Archaea	29	GH57
α-amylase (AmyA;Saci_1162)	3.2.1.13.2.1.41	pubmed	Sulfolobus acidocaldarius DSM 639	AAY80509.1	Q4J9M2		Archaea	29	GH57
maltose-forming α-amylase (TCMA;CL1_0868)	3.2.1.133	pubmed	Thermococcus cleftensis	AFL95073.1	I3ZTN9		Archaea	29	GH57
amylopullulanase (ApuA)	3.2.1.41	pubmed	Thermococcus hydrothermalis AL662	AAD28552.1	Q9Y8I8		Archaea	29	GH57
amylopullulanase (Apu-Tk;TK1774)	3.2.1.41	doi	Thermococcus kodakarensis KOD1	BAD85963.1	Q5JJ55		Archaea	29	GH57
amylopullulanase (Apu-Tk;TK1774)	3.2.1.41	doi	Thermococcus kodakarensis KOD1	CAT69104.1	Q5JJ55		Archaea	29	GH57
branching enzyme (TkGBE;TK1436)	2.4.1.18	pubmed	Thermococcus kodakarensis KOD1	BAD85625.1	Q5JDJ7	3N8T[A]3N92[A]3N98[A]	Archaea	29	GH57
branching enzyme (TkGBE;TK1436)	2.4.1.18	pubmed	Thermococcus kodakarensis KOD1	CAT71088.1	Q5JDJ7	3N8T[A]3N92[A]3N98[A]	Archaea	29	GH57
4-α-glucanotransferase (GtpK;TK1809)	2.4.1.25	doi	Thermococcus kodakarensis KOD1	BAA22062.1	O32450		Archaea	29	GH57
4-α-glucanotransferase (GtpK;TK1809)	2.4.1.25	doi	Thermococcus kodakarensis KOD1	BAD85998.1	O32450		Archaea	29	GH57
4-α-glucanotransferase (GtpK;TK1809)	2.4.1.25	doi	Thermococcus kodakarensis KOD1	CAT70994.1	O32450		Archaea	29	GH57
amylopullulanase (Apu)	3.2.1.13.2.1.41	pubmedpubmed	Thermococcus litoralis	BAC10983.1	Q8NKS8		Archaea	29	GH57
4-α-glucanotransferase (Jgt)	2.4.1.25	pubmed	Thermococcus litoralis	BAA22063.1	O32462	1K1W[A]1K1X[A,B]1K1Y[A,B]	Archaea	29	GH57
[retaining] 4-α-glucanotransferase / amylomaltase (TonAmyGT; TON_1716)	2.4.1.25	pubmed	Thermococcus onnurineus NA1	ACJ17206.1			Archaea	29	GH57
amylopullulanase (TsiApu;Apu-Ts)	3.2.1.13.2.1.41	pubmedpubmed	Thermococcus sp. HJ21	ACJ03924.1	B6SED6		Archaea	29	GH57
amylopullulanase (TPApu; Tpen_0210)	3.2.1.41	pubmed	Thermofilum pendens Hrk 5	ABL77620.1			Archaea	29	GH57
4-α-glucanotransferase / α-amylase A (AmyA)	2.4.1.25	pubmed	Dictyoglomus thermophilum	CAA30735.1	P09961		Bacteria	29	GH57
[retaining] α-1,4-glucan branching enzyme (Pmob_0588)	2.4.1.18	pubmed	Petrotoga mobilis SJ95	ABX31322.1			Bacteria	29	GH57
[retaining] α-1,4-glucan branching enzyme / α-amylase (AmyC; GBE; TM1438)	2.4.1.183.2.1.1	pubmedpubmed	Thermotoga maritima MSB8	AHD18669.1	R4P360	2B5D[X]	Bacteria	29	GH57
[retaining] α-1,4-glucan branching enzyme / α-amylase (AmyC; GBE; TM1438)	2.4.1.183.2.1.1	pubmedpubmed	Thermotoga maritima MSB8	AGL50368.1	R4P360	2B5D[X]	Bacteria	29	GH57
[retaining] α-1,4-glucan branching enzyme / α-amylase (AmyC; GBE; TM1438)	2.4.1.183.2.1.1	pubmedpubmed	Thermotoga maritima MSB8	AKE29197.1	R4P360	2B5D[X]	Bacteria	29	GH57
[retaining] α-1,4-glucan branching enzyme / α-amylase (AmyC; GBE; TM1438)	2.4.1.183.2.1.1	pubmedpubmed	Thermotoga maritima MSB8	QFD27285.1	R4P360	2B5D[X]	Bacteria	29	GH57
glycogen branching enzyme (GBE;TTHA1902;TT1467)	2.4.1.18	pubmed	Thermus thermophilus HB8	BAD71725.1	Q5SH28	1UFA[A]3P0B[A]	Bacteria	29	GH57
α-amylase (Amy_GH57)	3.2.1.1	pubmed	uncultured bacterium	AEC23345.1	F4ZW71		Bacteria	29	GH57
α-amylase (IgtZ)	3.2.1.1	pubmed	Niallia circulans AM7	BAF37284.1	A0P8X0		Bacteria	2	GH119
amylase (CPF_2247)	3.2.1.1	pubmed	Clostridium perfringens ATCC 13124	ABG82272.1	A0A0H2YP60Q0TNX0	3REN[A,B]	Bacteria	2	GH126
glucoamylase (MGA; MJ1610)	3.2.1.3	pubmed	Methanocaldococcus jannaschii DSM 2661	AAB99630.1	Q59005		Archaea	76	GH15
glucoamylase (MGA; MJ1610)	3.2.1.3	pubmed	Methanocaldococcus jannaschii DSM 2661	NP_248620.1	Q59005		Archaea	76	GH15
glucoamylase (PTO1492)	3.2.1.3	doi	Picrophilus torridus DSM 9790	AAT44077.1	Q6KYX5		Archaea	76	GH15
glucoamylase (Ssg; Sso0990)	3.2.1.3	pubmed	Saccharolobus solfataricus P2	AAK41262.1	Q97ZD0		Archaea	76	GH15
glucoamylase (Ssg; Sso0990)	3.2.1.3	pubmed	Saccharolobus solfataricus P2	NP_342472.1	Q97ZD0		Archaea	76	GH15
trehalase (Saci_1816)	3.2.1.28	pubmed	Sulfolobus acidocaldarius DSM 639	AAY81122.1			Archaea	76	GH15
trehalase (SaTreH1; SA1816; Saci1816)	3.2.1.28	pubmed	Sulfolobus acidocaldarius NBRC 15157	BBA94969.1			Archaea	76	GH15
trehalase (SaTreH2;SA1250;Saci1250)	3.2.1.28	pubmed	Sulfolobus acidocaldarius NBRC 15157	BBA94968.1			Archaea	76	GH15
glucoamylase (STGA;ST0815)	3.2.1.3	URLURL	Sulfurisphaera tokodaii str. 7	BAB65828.1	F9VN95Q973T2		Archaea	76	GH15
glucoamylase (STGA;ST0815)	3.2.1.3	URLURL	Sulfurisphaera tokodaii str. 7	BAK54392.1	F9VN95Q973T2		Archaea	76	GH15
glucoamylase (STGA;ST0815)	3.2.1.3	URLURL	Sulfurisphaera tokodaii str. 7	NP_376719.1	F9VN95Q973T2		Archaea	76	GH15
trehalase (Ta0286)	3.2.1.28	pubmed	Thermoplasma acidophilum 122-1B2	BAR87974.1	A0A0G4DCS1		Archaea	76	GH15
glucoamylase (TaGA;Ta0342)	3.2.1.3	pubmed	Thermoplasma acidophilum DSM 1728	CAC11486.1	Q9HL88		Archaea	76	GH15
glucoamylase (TaGA;Ta0342)	3.2.1.3	pubmed	Thermoplasma acidophilum DSM 1728	NP_393821.1	Q9HL88		Archaea	76	GH15
trehalase (TVG1381191; TVN1315)	3.2.1.28	pubmed	Thermoplasma volcanium GSS1	NP_111834.1	A0A0G4DBK0Q978S7		Archaea	76	GH15
trehalase (TVG1381191; TVN1315)	3.2.1.28	pubmed	Thermoplasma volcanium GSS1	BAB60480.1	A0A0G4DBK0Q978S7		Archaea	76	GH15
trehalase (TVG1381191; TVN1315)	3.2.1.28	pubmed	Thermoplasma volcanium GSS1	BAR87973.1	A0A0G4DBK0Q978S7		Archaea	76	GH15
glucodextranase (G1d)	3.2.1.70	pubmed	Arthrobacter globiformis I42	BAA90671.1	Q9LBQ9	1UG9[A]1ULV[A]	Bacteria	76	GH15
glucodextranase (G1d)	3.2.1.70	pubmed	Arthrobacter globiformis I42	BAB20416.1	Q9LBQ9	1UG9[A]1ULV[A]	Bacteria	76	GH15
glucodextranase (Gld)	3.2.1.70	pubmed	Arthrobacter globiformis T-3044	BAA13597.1	P70745		Bacteria	76	GH15
glucoamylase (GA; TtcGA; TTE1813)	3.2.1.3	pubmed	Caldanaerobacter subterraneus subsp. tengcongensis MB4	AAM25005.1	Q8R917		Bacteria	76	GH15
glucoamylase (GA; TtcGA; TTE1813)	3.2.1.3	pubmed	Caldanaerobacter subterraneus subsp. tengcongensis MB4	NP_623401.1	Q8R917		Bacteria	76	GH15
glucoamylase (GA;CcGA;CauloGA;MalS;Cc2282)	3.2.1.3	pubmed	Caulobacter vibrioides CB15	AAK24253.1	Q9A613W8VKE3		Bacteria	76	GH15
glucoamylase (GA;CcGA;CauloGA;MalS;Cc2282)	3.2.1.3	pubmed	Caulobacter vibrioides CB15	BAO51876.1	Q9A613W8VKE3		Bacteria	76	GH15
glucoamylase (GA;CcGA;CauloGA;MalS;Cc2282)	3.2.1.3	pubmed	Caulobacter vibrioides CB15	NP_421085.1	Q9A613W8VKE3		Bacteria	76	GH15
glucoamylase (CGA)	3.2.1.3	pubmed	Clostridium sp. G0005	BAA02251.1	P29761		Bacteria	76	GH15
glucoamylase	3.2.1.3	doi	Clostridium thermoamylolyticum ATCC 29251	BAC80264.2	Q765N4		Bacteria	76	GH15
glucoamylase (GlucaM)	3.2.1.3	pubmed	Corallococcus coralloides EGB	AKM12417.1			Bacteria	76	GH15
dextran dextrinase (DDase; DDext; DDin) (extracellular;intracellular)	2.4.1.2	pubmed	Gluconobacter oxydans ATCC 11894	BAS29771.1	A0A0M5MSC0		Bacteria	76	GH15
isomaltose glucohydrolase (IGHase; Kfla_1896)	3.2.1.205	pubmed	Kribbella flavida DSM 17836	ADB30990.1	D2PPM8	5Z3A[A]5Z3B[A]5Z3C[A]5Z3D[A]5Z3E[A]5Z3F[A]7C24[A]7C25[A]7C26[A]7C27[A]	Bacteria	76	GH15
glucoamylase (GamA; LegY; lpp0489)	3.2.1.3	pubmed	Legionella pneumophila str. Paris	CAH11637.1	Q5X7W6		Bacteria	76	GH15
